"Time","X","Y","Z"
2025-12-15 22:01:34,23.3 rpm,-86 rpm,16.3 rpm
2025-12-15 22:01:38,23.3 rpm,-86.2 rpm,18.8 rpm
2025-12-15 22:01:42,26 rpm,-86 rpm,17.5 rpm
2025-12-15 22:01:46,27 rpm,-85.7 rpm,19 rpm
2025-12-15 22:01:48,30 rpm,-86 rpm,19 rpm
2025-12-15 22:01:52,30.8 rpm,-84.2 rpm,19.8 rpm
2025-12-15 22:01:54,30.8 rpm,-79 rpm,21.3 rpm
2025-12-15 22:01:58,33.5 rpm,-78.7 rpm,24.3 rpm
2025-12-15 22:02:00,33.3 rpm,-77.2 rpm,23.8 rpm
2025-12-15 22:02:06,29.5 rpm,-76.5 rpm,23.8 rpm
2025-12-15 22:02:08,27.3 rpm,-76.5 rpm,23.8 rpm
2025-12-15 22:02:12,26.8 rpm,-76.5 rpm,24.3 rpm
2025-12-15 22:02:14,27 rpm,-74.2 rpm,28 rpm
2025-12-15 22:02:18,29 rpm,-74 rpm,29.8 rpm
2025-12-15 22:02:22,-186 rpm,-332 rpm,-83.2 rpm
2025-12-15 22:02:24,-377 rpm,-510 rpm,-80.2 rpm
2025-12-15 22:02:26,-452 rpm,-612 rpm,-100 rpm
2025-12-15 22:02:28,-456 rpm,-619 rpm,-115 rpm
2025-12-15 22:02:32,-401 rpm,-527 rpm,-137 rpm
2025-12-15 22:02:34,-358 rpm,-458 rpm,-137 rpm
2025-12-15 22:02:38,-244 rpm,-298 rpm,-132 rpm
2025-12-15 22:02:42,-134 rpm,-154 rpm,-118 rpm
2025-12-15 22:02:44,-90 rpm,-103 rpm,-106 rpm
2025-12-15 22:02:46,-60 rpm,-57 rpm,-96 rpm
2025-12-15 22:02:48,-18.7 rpm,-17.7 rpm,-86.7 rpm
2025-12-15 22:02:50,-12.7 rpm,-12.2 rpm,-80.2 rpm
2025-12-15 22:02:52,11 rpm,-9.25 rpm,-74.2 rpm
2025-12-15 22:02:56,13.3 rpm,-9.25 rpm,-68.2 rpm
2025-12-15 22:02:58,13.3 rpm,6 rpm,-68.7 rpm
2025-12-15 22:03:00,20.8 rpm,6 rpm,-69 rpm
2025-12-15 22:03:02,23.8 rpm,12.5 rpm,-68.7 rpm
2025-12-15 22:03:04,29 rpm,12.8 rpm,-69 rpm
2025-12-15 22:03:08,35 rpm,10 rpm,-68.7 rpm
2025-12-15 22:03:10,35.5 rpm,13.8 rpm,-68.7 rpm
2025-12-15 22:03:12,37.5 rpm,21.5 rpm,-69 rpm
2025-12-15 22:03:16,35.8 rpm,27.3 rpm,-69 rpm
2025-12-15 22:03:18,35 rpm,28.5 rpm,-69 rpm
2025-12-15 22:03:20,34.8 rpm,28.8 rpm,-69 rpm
